Points_m_XYZ:0,Points_m_XYZ:1,Points_m_XYZ:2,intensity,laser_id,azimuth,distance_m,adjustedtime,timestamp
0.910731018,0.130264983,0,13,9,8186,0.92,874522261,874522261
0.918876529,0.045101319,-0.005634376,25,10,8719,0.92,874522264,874522264
0.919140756,-0.038362708,-0.010422395,3,11,9239,0.92,874522267,874522267
1.2163589,0.285742402,0.03636317,10,12,7678,1.25,874522270,874522270
0.878884375,0.041447137,0.015633,8,14,8730,0.88,874522276,874522276
1.236610174,0.288450837,-0.022164555,9,28,7687,1.27,874522270,874522270
0.918663979,0.041716285,-0.026763292,13,30,8740,0.92,874522276,874522276
1.167967796,0.266427845,0.069766827,11,3,7715,1.2,874522293,874522293
0.786791623,-0.031463273,0.063788697,7,4,9229,0.79,874522296,874522296
1.162096381,0.261250436,0.145877331,10,5,7733,1.2,874522299,874522299
1.081182599,-0.044558868,0.197632492,7,6,9236,1.1,874522302,874522302
1.053425789,0.246303037,0.289877325,10,7,7684,1.12,874522305,874522305
1.304466844,0.306440353,0.007787964,14,8,7678,1.34,874522308,874522308
0.891306698,0.124789119,0,12,9,8203,0.9,874522311,874522311
0.938984752,0.043295953,-0.005756862,25,10,8736,0.94,874522314,874522314
0.919022858,-0.041089684,-0.010422395,3,11,9256,0.92,874522317,874522317
1.178250909,0.273103893,0.035199549,10,12,7695,1.21,874522320,874522320
0.898980856,0.039721966,0.015988294,9,14,8747,0.9,874522326,874522326
1.266691923,0.291507572,-0.022688128,9,28,7704,1.3,874522320,874522320
0.898810148,0.038142759,-0.026181482,10,30,8757,0.9,874522326,874522326
1.149319053,0.258377969,0.068604045,12,3,7733,1.18,874522343,874522343
0.806605101,-0.034794006,0.065403596,6,4,9247,0.81,874522346,874522346
1.162911415,0.257598311,0.145877331,10,5,7751,1.2,874522349,874522349
1.081037283,-0.047955278,0.197632492,7,6,9254,1.1,874522352,874522352
1.05419445,0.242992386,0.289877325,10,7,7702,1.12,874522355,874522355
1.315165043,0.30459702,0.007846083,14,8,7696,1.35,874522358,874522358
0.891694367,0.121988386,0,12,9,8221,0.9,874522361,874522361
0.919134915,0.039487418,-0.005634376,29,10,8754,0.92,874522364,874522364
1.208337069,0.27608034,0.036072262,10,12,7713,1.24,874522370,874522370
0.879121184,0.036077596,0.015633,9,14,8765,0.88,874522376,874522376
1.257850766,0.285314977,-0.022513604,9,28,7722,1.29,874522370,874522370
0.898925543,0.035318881,-0.026181482,10,30,8775,0.9,874522376,874522376
1.159871936,0.256925046,0.069185436,11,3,7751,1.19,874522393,874522393
0.796535075,-0.036867015,0.064596146,8,4,9265,0.8,874522396,874522396
1.173412561,0.256059855,0.147092983,10,5,7769,1.21,874522399,874522399
1.080881357,-0.051351212,0.197632492,7,6,9272,1.1,874522402,874522402
1.064371824,0.241819337,0.292465508,10,7,7720,1.13,874522405,874522405
1.306366444,0.298238158,0.007787964,14,8,7714,1.34,874522408,874522408
0.911897063,0.121835038,0,11,9,8239,0.92,874522411,874522411
0.909262538,0.036201857,-0.005573133,30,10,8772,0.91,874522414,874522414
0.898773789,-0.045844458,-0.010195821,2,11,9292,0.9,874522417,874522417
1.199446797,0.270087063,0.035781357,10,12,7731,1.23,874522420,874522420
0.869238913,0.032936994,0.015455351,10,14,8783,0.87,874522426,874522426
1.278256297,0.285724133,-0.022862652,9,28,7740,1.31,874522420,874522420
0.899032056,0.032494653,-0.026181482,11,30,8793,0.9,874522426,874522426
1.170426965,0.255408347,0.069766827,11,3,7769,1.2,874522443,874522443
0.786460161,-0.038877103,0.063788697,7,4,9283,0.79,874522446,874522446
1.164506912,0.25028649,0.145877331,10,5,7787,1.2,874522449,874522449
1.080714703,-0.054746643,0.197632492,7,6,9290,1.1,874522452,874522452
1.046274424,0.234253541,0.287289143,11,7,7738,1.11,874522455,874522455
1.297541022,0.29193759,0.007729845,14,8,7732,1.33,874522458,874522458
0.902359247,0.117676482,0,11,9,8257,0.91,874522461,874522461
0.909371793,0.033345148,-0.005573133,30,10,8790,0.91,874522464,874522464
0.898625314,-0.048667807,-0.010195821,2,11,9310,0.9,874522467,874522467
1.190530896,0.264152378,0.035490453,10,12,7749,1.22,874522470,874522470
0.869338095,0.030206043,0.015455351,11,14,8801,0.87,874522476,874522476
1.288912058,0.283857405,-0.023037177,9,28,7758,1.32,874522470,874522470
0.909120023,0.029999772,-0.026472386,12,30,8811,0.91,874522476,874522476
1.151703119,0.247534573,0.068604045,12,3,7787,1.18,874522493,874522493
1.174998283,0.248682082,0.147092983,10,5,7805,1.21,874522499,874522499
1.080537319,-0.058141533,0.197632492,7,6,9308,1.1,874522502,874522502
1.065870166,0.235126972,0.292465508,10,7,7756,1.13,874522505,874522505
1.308214545,0.290024191,0.007787964,14,8,7750,1.34,874522508,874522508
0.902724504,0.114841059,0,10,9,8275,0.91,874522511,874522511
0.929460466,0.031158183,-0.00569562,27,10,8808,0.93,874522514,874522514
0.898468018,-0.051490679,-0.010195821,2,11,9328,0.9,874522517,874522517
1.210885406,0.264679939,0.036072262,10,12,7767,1.24,874522520,874522520
0.85943526,0.027158991,0.015277703,12,14,8819,0.86,874522526,874522526
0.908215761,0.031239482,-0.047625721,9,26,8803,0.91,874522514,874522514
1.240941525,0.269208014,-0.022164555,9,28,7776,1.27,874522520,874522520
0.929192424,0.027740106,-0.027054198,12,30,8829,0.93,874522526,874522526
1.162284732,0.245779395,0.069185436,12,3,7806,1.19,874522543,874522543
1.175816417,0.244784281,0.147092983,10,5,7824,1.21,874522549,874522549
1.080338597,-0.061724406,0.197632492,7,6,9327,1.1,874522552,874522552
1.066644073,0.23159112,0.292465508,10,7,7775,1.13,874522555,874522555
1.328709006,0.289948344,0.007904203,14,8,7769,1.36,874522558,874522558
0.903100371,0.111846887,0,11,9,8294,0.91,874522561,874522561
0.929558635,0.028075809,-0.00569562,25,10,8827,0.93,874522564,874522564
1.211756349,0.260663033,0.036072262,10,12,7786,1.24,874522570,874522570
0.859520614,0.024308851,0.015277703,13,14,8838,0.86,874522576,874522576
0.88835144,0.027607173,-0.046579,9,26,8822,0.89,874522564,874522564
0.929279327,0.024658641,-0.027054198,12,30,8848,0.93,874522576,874522576
1.163051128,0.242126763,0.069185436,12,3,7824,1.19,874522593,874522593
1.176579595,0.241089135,0.147092983,10,5,7842,1.21,874522599,874522599
1.080139399,-0.065118074,0.197632492,7,6,9345,1.1,874522602,874522602
1.076812029,0.230258837,0.29505372,10,7,7793,1.14,874522605,874522605
1.33938992,0.287873924,0.007962322,13,8,7787,1.37,874522608,874522608
0.883591294,0.10661336,0,13,9,8312,0.89,874522611,874522611
0.92964226,0.02515538,-0.00569562,24,10,8845,0.93,874522614,874522614
0.898116767,-0.057291616,-0.010195821,2,11,9365,0.9,874522617,874522617
1.212569356,0.256854922,0.036072262,10,12,7804,1.24,874522620,874522620
0.869588017,0.021859733,0.015455351,14,14,8856,0.87,874522626,874522626
0.928363383,0.025931537,-0.048672438,9,26,8840,0.93,874522614,874522614
0.919359148,0.021505352,-0.026763292,12,30,8866,0.92,874522626,874522626
1.163806081,0.238471746,0.069185436,11,3,7842,1.19,874522643,874522643
1.177331209,0.237391621,0.147092983,10,5,7860,1.21,874522649,874522649
1.079929471,-0.068511106,0.197632492,7,6,9363,1.1,874522652,874522652
1.058626056,0.222894534,0.289877325,10,7,7811,1.12,874522655,874522655
1.310938239,0.277453065,0.007787964,14,8,7805,1.34,874522658,874522658
0.883921862,0.103836954,0,14,9,8330,0.89,874522661,874522661
0.929716706,0.022234704,-0.00569562,22,10,8863,0.93,874522664,874522664
0.917886376,-0.06144869,-0.010422395,2,11,9383,0.92,874522667,874522667
1.213370204,0.253044248,0.036072262,10,12,7822,1.24,874522670,874522670
0.889644384,0.019567456,0.015810646,13,14,8874,0.89,874522676,874522676
0.918457031,0.022767402,-0.048149079,9,26,8858,0.92,874522664,874522664
0.909428477,0.018414641,-0.026472386,12,30,8884,0.91,874522676,874522676
1.164508462,0.235017627,0.069185436,12,3,7859,1.19,874522693,874522693
1.168294668,0.231964335,0.145877331,10,5,7877,1.2,874522699,874522699
1.069905758,-0.071063064,0.195835829,7,6,9380,1.09,874522702,874522702
1.068740606,0.221714631,0.292465508,10,7,7828,1.13,874522705,874522705
1.321544886,0.275603712,0.007846083,14,8,7822,1.35,874522708,874522708
0.884226084,0.10121385,0,13,9,8347,0.89,874522711,874522711
0.929778576,0.019476086,-0.00569562,20,10,8880,0.93,874522714,874522714
0.867825031,-0.060684238,-0.00985596,2,11,9400,0.87,874522717,874522717
1.223906994,0.251454651,0.03636317,10,12,7839,1.25,874522720,874522720
0.889698505,0.016927745,0.015810646,14,14,8891,0.89,874522726,874522726
0.91947335,0.015888941,-0.026763292,11,30,8901,0.92,874522726,874522726
1.165241122,0.231358051,0.069185436,12,3,7877,1.19,874522743,874522743
1.169017553,0.228292882,0.145877331,10,5,7895,1.2,874522749,874522749
1.079490781,-0.075106703,0.197632492,7,6,9398,1.1,874522752,874522752
1.069431901,0.218355998,0.292465508,10,7,7846,1.13,874522755,874522755
1.312608719,0.269439876,0.007787964,14,8,7840,1.34,874522758,874522758
0.904416978,0.100647517,0,12,9,8365,0.91,874522761,874522761
0.919836938,0.016376998,-0.005634376,18,10,8898,0.92,874522764,874522764
0.897548378,-0.065596849,-0.010195821,2,11,9418,0.9,874522767,874522767
1.214893341,0.245627522,0.036072262,10,12,7857,1.24,874522770,874522770
0.879750133,0.013973803,0.015633,15,14,8909,0.88,874522776,874522776
0.909523964,0.012858949,-0.026472386,12,30,8919,0.91,874522776,874522776
1.156164169,0.225782797,0.068604045,12,3,7895,1.18,874522793,874522793
1.169728994,0.224619195,0.145877331,10,5,7913,1.2,874522799,874522799
1.0694381,-0.077784032,0.195835829,7,6,9416,1.09,874522802,874522802
1.070112586,0.214995205,0.292465508,10,7,7864,1.13,874522805,874522805
1.303646803,0.2633349,0.007729845,14,8,7858,1.33,874522808,874522808
0.904728711,0.097805709,0,12,9,8383,0.91,874522811,874522811
0.919883907,0.013487169,-0.005634376,17,10,8916,0.92,874522814,874522814
0.90730828,-0.069176428,-0.010309108,2,11,9436,0.91,874522817,874522817
1.215659022,0.241809621,0.036072262,10,12,7875,1.24,874522820,874522820
0.899784923,0.011464694,0.015988294,15,14,8927,0.9,874522826,874522826
0.909559906,0.010001536,-0.026472386,12,30,8937,0.91,874522826,874522826
1.156867743,0.222149491,0.068604045,12,3,7913,1.18,874522843,874522843
1.170428872,0.220943272,0.145877331,10,5,7931,1.2,874522849,874522849
1.078997612,-0.081887819,0.197632492,7,6,9434,1.1,874522852,874522852
1.051830888,0.207886592,0.287289143,10,7,7882,1.11,874522855,874522855
1.294659615,0.257288933,0.007671726,14,8,7876,1.32,874522858,874522858
0.89508611,0.093919396,0,11,9,8401,0.9,874522861,874522861
0.929920852,0.010712394,-0.00569562,17,10,8934,0.93,874522864,874522864
0.887150526,-0.070443481,-0.010082534,2,11,9454,0.89,874522867,874522867
1.236032248,0.24182786,0.036654074,11,12,7893,1.26,874522870,874522870
0.909814477,0.00873386,0.016165942,16,14,8945,0.91,874522876,874522876
0.928654134,0.01150832,-0.048672438,9,26,8929,0.93,874522864,874522864
0.919582248,0.007222531,-0.026763292,12,30,8955,0.92,874522876,874522876
1.147750139,0.216662183,0.068022653,12,3,7931,1.17,874522893,874522893
1.171117306,0.217265189,0.145877331,10,5,7949,1.2,874522899,874522899
1.068928361,-0.08450193,0.195835829,7,6,9452,1.09,874522902,874522902
1.061960578,0.206424221,0.289877325,10,7,7900,1.12,874522905,874522905
1.305275679,0.255138695,0.007729845,14,8,7894,1.33,874522908,874522908
0.905325353,0.092119239,0,11,9,8419,0.91,874522911,874522911
0.909950972,0.007623366,-0.005573133,17,10,8952,0.91,874522914,874522914
1.226970077,0.236055121,0.03636317,11,12,7911,1.25,874522920,874522920
0.879842758,0.005681856,0.015633,16,14,8963,0.88,874522926,874522926
0.898728132,0.008313692,-0.047102362,9,26,8947,0.9,874522914,874522914
0.909604788,0.004286443,-0.026472386,13,30,8973,0.91,874522926,874522926
1.148387909,0.213255793,0.068022653,12,3,7948,1.17,874522943,874522943
1.152227521,0.210226297,0.143446043,10,5,7966,1.18,874522949,874522949
1.068672895,-0.087673128,0.195835829,7,6,9469,1.09,874522952,874522952
1.053081155,0.201457486,0.287289143,11,7,7917,1.11,874522955,874522955
1.306026936,0.251264751,0.007729845,14,8,7911,1.33,874522958,874522958
0.915546298,0.090415463,0,14,9,8436,0.92,874522961,874522961
0.919969261,0.004977562,-0.005634376,16,10,8969,0.92,874522964,874522964
1.247307777,0.236132219,0.036944978,11,12,7928,1.27,874522970,874522970
0.899852514,0.003141091,0.015988294,15,14,8980,0.9,874522976,874522976
0.91872102,0.005772571,-0.048149079,9,26,8964,0.92,874522964,874522964
0.899617732,0.001570131,-0.026181482,13,30,8990,0.9,874522976,874522976
1.149052262,0.20964697,0.068022653,12,3,7966,1.17,874522993,874522993
1.172422647,0.210107222,0.145877331,10,5,7984,1.2,874522999,874522999
1.087995768,-0.092700303,0.199429139,7,6,9487,1.11,874523002,874523002
1.07269454,0.201718375,0.292465508,10,7,7935,1.13,874523005,874523005
1.296984196,0.245302171,0.007671726,14,8,7929,1.32,874523008,874523008
0.895916581,0.085635729,0,16,9,8454,0.9,874523011,874523011
0.919980407,0.002087373,-0.005634376,16,10,8987,0.92,874523014,874523014
1.218562126,0.226727188,0.036072262,11,12,7946,1.24,874523020,874523020
0.899857938,0.00031411,0.015988294,15,14,8998,0.9,874523026,874523026
0.908748388,0.002854927,-0.047625721,9,26,8982,0.91,874523014,874523014
0.919609725,-0.001284018,-0.026763292,13,30,9008,0.92,874523026,874523026
1.149705172,0.206036091,0.068022653,12,3,7984,1.17,874523043,874523043
1.163301229,0.204702735,0.144661695,10,5,8002,1.19,874523049,874523049
1.068100929,-0.094386026,0.195835829,7,6,9505,1.09,874523052,874523052
1.063824534,0.196592137,0.289877325,10,7,7953,1.12,874523055,874523055
1.307579875,0.243053839,0.007729845,13,8,7947,1.33,874523058,874523058
0.91609633,0.084661171,0,15,9,8472,0.92,874523061,874523061
0.89998275,-0.000785383,-0.00551189,18,10,9005,0.9,874523064,874523064
1.219268322,0.222897843,0.036072262,10,12,7964,1.24,874523070,874523070
0.8898561,-0.002484953,0.015810646,16,14,9016,0.89,874523076,874523076
0.888780296,5.44E-17,-0.046579,9,26,9000,0.89,874523064,874523064
0.929596841,-0.004218406,-0.027054198,13,30,9026,0.93,874523076,874523076
1.150346756,0.20242317,0.068022653,12,3,8002,1.17,874523093,874523093
1.163938642,0.201047108,0.144661695,10,5,8020,1.19,874523099,874523099
1.077595472,-0.098637797,0.197632492,7,6,9523,1.1,874523102,874523102
1.064436913,0.193249062,0.289877325,10,7,7971,1.12,874523105,874523105
1.288662791,0.235351607,0.007613607,13,8,7965,1.31,874523108,874523108
0.916357756,0.081782751,0,14,9,8490,0.92,874523111,874523111
0.899975896,-0.003612754,-0.00551189,18,10,9023,0.9,874523114,874523114
1.239639401,0.22259964,0.036654074,10,12,7982,1.26,874523120,874523120
0.869847417,-0.005161839,0.015455351,19,14,9034,0.87,874523126,874523126
0.919583499,-0.007062033,-0.026763292,13,30,9044,0.92,874523126,874523126
1.174315929,0.199253187,0.145877331,10,5,8037,1.2,874523149,874523149
1.077298045,-0.101834647,0.197632492,7,6,9540,1.1,874523152,874523152
1.06500566,0.190089971,0.289877325,10,7,7988,1.12,874523155,874523155
0.916596413,0.079063512,0,13,9,8507,0.92,874523161,874523161
0.91996032,-0.006422639,-0.005634376,18,10,9040,0.92,874523164,874523164
1.210763574,0.213708192,0.035781357,10,12,7999,1.23,874523170,874523170
0.869828224,-0.007742702,0.015455351,19,14,9051,0.87,874523176,874523176
0.918722034,-0.005612223,-0.048149079,9,26,9035,0.92,874523164,874523164
0.899568141,-0.009577622,-0.026181482,13,30,9061,0.9,874523176,874523176
1.174936175,0.195562989,0.145877331,10,5,8055,1.2,874523199,874523199
1.086763501,-0.106175102,0.199429139,7,6,9558,1.11,874523202,874523202
1.065597534,0.186743215,0.289877325,10,7,8006,1.12,874523205,874523205
0.926805913,0.07701163,0,14,9,8525,0.93,874523211,874523211
0.899937034,-0.009110292,-0.00551189,20,10,9058,0.9,874523214,874523214
1.211429,0.209903404,0.035781357,10,12,8017,1.23,874523220,874523220
0.869799614,-0.010475305,0.015455351,17,14,9069,0.87,874523226,874523226
0.919523239,-0.012679283,-0.026763292,13,30,9079,0.92,874523226,874523226
1.155952334,0.188673019,0.143446043,10,5,8073,1.18,874523249,874523249
1.07663691,-0.108601458,0.197632492,7,6,9576,1.1,874523252,874523252
1.05665946,0.181757182,0.287289143,11,7,8024,1.11,874523255,874523255
0.917075098,0.073302843,0,14,9,8543,0.92,874523261,874523261
0.909902871,-0.012070117,-0.005573133,22,10,9076,0.91,874523264,874523264
0.869762421,-0.013207804,0.015455351,16,14,9087,0.87,874523276,874523276
0.887242913,0.066867866,-0.020704193,13,29,8569,0.89,874523273,874523273
0.929473162,-0.0157372,-0.027054198,12,30,9097,0.93,874523276,874523276
1.16634047,0.186608702,0.144661695,10,5,8091,1.19,874523299,874523299
1.076290488,-0.111983269,0.197632492,7,6,9594,1.1,874523302,874523302
1.076274395,0.181651771,0.292465508,10,7,8042,1.13,874523305,874523305
0.93724215,0.071952306,0,17,9,8561,0.94,874523311,874523311
0.899861991,-0.014764546,-0.00551189,23,10,9094,0.9,874523314,874523314
0.879713416,-0.016123395,0.015633,14,14,9105,0.88,874523326,874523326
0.877477288,0.063360177,-0.020471562,13,29,8587,0.88,874523323,874523323
0.889444172,-0.017854685,-0.025890576,12,30,9115,0.89,874523326,874523326
1.157114983,0.181406274,0.143446043,10,5,8109,1.18,874523349,874523349
1.085714579,-0.116412744,0.199429139,6,6,9612,1.11,874523352,874523352
1.067310214,0.176692054,0.289877325,10,7,8060,1.12,874523355,874523355
0.907544553,0.066805154,0,16,9,8579,0.91,874523361,874523361
0.909809053,-0.017786929,-0.005573133,23,10,9112,0.91,874523364,874523364
0.897619128,0.061980538,-0.020936824,13,29,8605,0.9,874523373,874523373
0.909369826,-0.021112883,-0.026472386,11,30,9133,0.91,874523376,874523376
1.177300811,0.180783257,0.145877331,10,5,8127,1.2,874523399,874523399
1.08534348,-0.119823039,0.199429139,6,6,9630,1.11,874523402,874523402
1.067860007,0.17333813,0.289877325,10,7,8078,1.12,874523405,874523405
0.907749951,0.063953698,0,15,9,8597,0.91,874523411,874523411
0.909748733,-0.020645086,-0.005573133,24,10,9130,0.91,874523414,874523414
0.909580886,-0.022388525,0.016165942,8,14,9141,0.91,874523426,874523426
0.897809386,0.059160285,-0.020936824,13,29,8623,0.9,874523423,874523423
0.919291317,-0.024233047,-0.026763292,9,30,9151,0.92,874523426,874523426
1.158231854,0.174132377,0.143446043,10,5,8145,1.18,874523449,874523449
1.077938557,0.171500206,0.292465508,10,7,8096,1.13,874523455,874523455
0.917923808,0.061773051,0,16,9,8615,0.92,874523461,874523461
0.919675827,-0.023761315,-0.005634376,23,10,9148,0.92,874523464,874523464
0.899511516,-0.024968516,0.015988294,7,14,9159,0.9,874523476,874523476
0.897990823,0.056339446,-0.020936824,13,29,8641,0.9,874523473,874523473
0.919210613,-0.027120961,-0.026763292,12,30,9169,0.92,874523476,874523476
1.17841351,0.173382536,0.145877331,10,5,8163,1.2,874523499,874523499
1.049840093,0.163649753,0.28470096,10,7,8114,1.1,874523505,874523505
0.918113351,0.058889009,0,17,9,8633,0.92,874523511,874523511
0.909601033,-0.026360761,-0.005573133,21,10,9166,0.91,874523514,874523514
0.878136635,0.053555302,0.020196712,8,13,8651,0.88,874523523,874523523
0.909422278,-0.028103111,0.016165942,6,14,9177,0.91,874523526,874523526
0.888183773,0.052923407,-0.020704193,13,29,8659,0.89,874523523,874523523
0.89914,-0.029356247,-0.026181482,12,30,9187,0.9,874523526,874523526
1.178952336,0.169679597,0.145877331,10,5,8181,1.2,874523549,874523549
1.069446206,0.163266242,0.289877325,10,7,8132,1.12,874523555,874523555
0.898330867,0.054786898,0,17,9,8651,0.9,874523561,874523561
0.939497709,-0.03018146,-0.005756862,21,10,9184,0.94,874523564,874523564
0.878300548,0.050796293,0.020196712,9,13,8669,0.88,874523573,874523573
0.889344215,-0.030279564,0.015810646,8,14,9195,0.89,874523576,874523576
0.997049749,0.060807507,-0.046843197,1,25,8651,1,874523561,874523561
0.9182899,0.051822711,-0.021402089,13,29,8677,0.92,874523573,874523573
0.909032702,-0.032538395,-0.026472386,11,30,9205,0.91,874523576,874523576
1.169650555,0.164591849,0.144661695,10,5,8199,1.19,874523599,874523599
1.060400724,0.158477947,0.287289143,11,7,8150,1.11,874523605,874523605
0.919624746,0.138423532,0.00540508,19,8,8144,0.93,874523608,874523608
0.908481896,0.052541826,0,17,9,8669,0.91,874523611,874523611
0.90941745,-0.032075394,-0.005573133,23,10,9202,0.91,874523614,874523614
0.888438225,0.048582658,0.020426219,9,13,8687,0.89,874523623,874523623
0.977291107,0.05652139,-0.045906335,1,25,8669,0.98,874523611,874523611
0.91844821,0.048937567,-0.021402089,13,29,8695,0.92,874523623,874523623
0.928902388,-0.036171932,-0.027054198,11,30,9223,0.93,874523626,874523626
1.189828515,0.163620964,0.147092983,10,5,8217,1.21,874523649,874523649
1.060893416,0.155145824,0.287289143,11,7,8168,1.11,874523655,874523655
0.96952045,0.142820537,0.005695675,18,8,8162,0.98,874523658,874523658
0.958567917,0.052417573,0,20,9,8687,0.96,874523661,874523661
0.919304669,-0.035316121,-0.005634376,22,10,9220,0.92,874523664,874523664
0.898570597,0.04630582,0.020655729,9,13,8705,0.9,874523673,874523673
0.957515597,0.052360032,-0.044969469,1,25,8687,0.96,874523661,874523661
0.928582132,0.046552502,-0.02163472,11,29,8713,0.93,874523673,874523673
1.18047142,0.158766896,0.145877331,10,5,8234,1.2,874523699,874523699
1.070910692,0.153366759,0.289877325,10,7,8185,1.12,874523705,874523705
0.940247893,0.135659307,0.005521318,18,8,8179,0.95,874523708,874523708
0.938745856,0.048540443,0,19,9,8704,0.94,874523711,874523711
0.888718426,0.043154623,0.020426219,7,13,8722,0.89,874523723,874523723
0.957666755,0.049518798,-0.044969469,1,25,8704,0.96,874523711,874523711
0.898757577,0.042384334,-0.020936824,12,29,8730,0.9,874523723,874523723
1.171123028,0.15376541,0.144661695,10,5,8252,1.19,874523749,874523749
1.052255392,0.147323042,0.28470096,11,7,8203,1.1,874523755,874523755
0.940669417,0.132704765,0.005521318,18,8,8197,0.95,874523758,874523758
0.90892905,0.044136018,0,22,9,8722,0.91,874523761,874523761
0.929061651,-0.041376043,-0.00569562,13,10,9255,0.93,874523764,874523764
0.87886256,0.039908916,0.020196712,8,13,8740,0.88,874523773,874523773
0.997726679,0.048447877,-0.046843197,1,25,8722,1,874523761,874523761
0.888898671,0.039121035,-0.020704193,12,29,8748,0.89,874523773,874523773
1.161754966,0.148824245,0.143446043,10,5,8270,1.18,874523799,874523799
1.071853161,0.146635041,0.289877325,10,7,8221,1.12,874523805,874523805
0.90906322,0.041280318,0,23,9,8740,0.91,874523811,874523811
0.908948958,0.038414095,0.020885237,8,13,8758,0.91,874523823,874523823
0.967937708,0.043953795,-0.045437902,1,25,8740,0.97,874523811,874523811
0.899006188,0.036736473,-0.020936824,12,29,8766,0.9,874523823,874523823
1.172066092,0.146404043,0.144661695,10,5,8288,1.19,874523849,874523849
1.062734365,0.14198783,0.287289143,11,7,8239,1.11,874523855,874523855
0.919179499,0.038846459,0,19,9,8758,0.92,874523861,874523861
0.909065127,0.035558362,0.020885237,9,13,8776,0.91,874523873,874523873
0.978051186,0.041334499,-0.045906335,1,25,8758,0.98,874523861,874523861
0.899117112,0.033911984,-0.020936824,14,29,8784,0.9,874523873,874523873
0.901455343,0.112601765,0.052906509,15,3,8288,0.91,874523893,874523893
1.182373285,0.143920511,0.145877331,10,5,8306,1.2,874523899,874523899
1.072753429,0.13989754,0.289877325,11,7,8257,1.12,874523905,874523905
0.91929698,0.035958584,0,19,9,8776,0.92,874523911,874523911
0.909172356,0.032702278,0.020885237,10,13,8794,0.91,874523923,874523923
0.98815757,0.038652085,-0.046374764,1,25,8776,0.99,874523911,874523911
0.899219215,0.031087162,-0.020936824,15,29,8802,0.9,874523923,874523923
0.88198477,0.107356697,0.051743727,16,3,8306,0.89,874523943,874523943
1.163105965,0.137868509,0.143446043,10,5,8324,1.18,874523949,874523949
1.616006851,-0.234885827,0.2982454,3,6,9827,1.66,874523952,874523952
1.063605547,0.135307714,0.287289143,11,7,8275,1.11,874523955,874523955
0.929398954,0.033429813,0,19,9,8794,0.93,874523961,874523961
0.919262588,0.030173847,0.021114744,10,13,8812,0.92,874523973,874523973
0.958326399,0.034470316,-0.044969469,2,25,8794,0.96,874523961,874523961
0.909304798,0.028576056,-0.021169458,15,29,8820,0.91,874523973,874523973
0.839739501,-0.128348216,-0.029399181,6,31,9869,0.85,874523979,874523979
0.862490296,0.102235101,0.050580949,16,3,8324,0.87,874523993,874523993
1.16353333,0.134213835,0.143446043,10,5,8342,1.18,874523999,874523999
1.615261078,-0.239961505,0.2982454,3,6,9845,1.66,874524002,874524002
1.064025402,0.131965637,0.287289143,10,7,8293,1.11,874524005,874524005
0.919504762,0.030181799,0,18,9,8812,0.92,874524011,874524011
0.909359872,0.026989171,0.020885237,10,13,8830,0.91,874524023,874524023
0.968413651,0.031787179,-0.045437902,2,25,8812,0.97,874524011,874524011
0.909390092,0.025719253,-0.021169458,15,29,8838,0.91,874524023,874524023
0.849206626,-0.132526696,-0.029745053,6,31,9887,0.86,874524029,874524029
1.163949251,0.130557835,0.143446043,10,5,8360,1.18,874524049,874524049
1.62422514,-0.246510908,0.300042033,3,6,9863,1.67,874524052,874524052
1.0740242,0.129781023,0.289877325,10,7,8311,1.12,874524055,874524055
0.919595063,0.027292944,0,16,9,8830,0.92,874524061,874524061
0.929427862,0.024662582,0.021344252,9,13,8848,0.93,874524073,874524073
0.998462617,0.029633678,-0.046843197,1,25,8830,1,874524061,874524061
0.909466445,0.022862198,-0.021169458,14,29,8856,0.91,874524073,874524073
0.829046905,-0.132049859,-0.029053308,6,31,9905,0.84,874524079,874524079
0.873036504,0.097926736,0.051162336,16,3,8360,0.88,874524093,874524093
1.184088469,0.129051387,0.145877331,10,5,8378,1.2,874524099,874524099
1.62344265,-0.251612335,0.300042033,3,6,9881,1.67,874524102,874524102
1.074426651,0.126406237,0.289877325,10,7,8329,1.12,874524105,874524105
0.919676304,0.024403822,0,15,9,8848,0.92,874524111,874524111
0.929500759,0.021742582,0.021344252,11,13,8866,0.93,874524123,874524123
0.988565266,0.026231807,-0.046374764,1,25,8848,0.99,874524111,874524111
0.919528663,0.020224752,-0.021402089,13,29,8874,0.92,874524123,874524123
0.897405744,-0.063067511,-0.026181482,12,30,9402,0.9,874524126,874524126
0.828627944,-0.134653732,-0.029053308,6,31,9923,0.84,874524129,874524129
0.873323262,0.09533596,0.051162336,17,3,8377,0.88,874524143,874524143
1.154854536,0.122399129,0.142230406,10,5,8395,1.17,874524149,874524149
1.62268889,-0.256428093,0.300042033,3,6,9898,1.67,874524152,874524152
1.065200567,0.122117639,0.287289143,11,7,8346,1.11,874524155,874524155
0.929741859,0.021910582,0,13,9,8865,0.93,874524161,874524161
0.929561198,0.018984606,0.021344252,12,13,8883,0.93,874524173,874524173
0.988638759,0.023298563,-0.046374764,1,25,8865,0.99,874524161,874524161
0.929580092,0.017686548,-0.02163472,15,29,8891,0.93,874524173,874524173
0.828224778,-0.137111723,-0.029053308,6,31,9940,0.84,874524179,874524179
0.903400898,0.09574841,0.052906509,16,3,8395,0.91,874524193,874524193
1.165107131,0.119785577,0.143446043,10,5,8413,1.18,874524199,874524199
